year,county,yield
1944,DU PAGE,48.0
1944,GRUNDY,48.0
1944,KANE,53.0
1944,KENDALL,54.0
1944,LA SALLE,54.0
1944,LAKE,44.0
1944,MCHENRY,53.0
1944,WILL,40.0
1944,BUREAU,60.0
1944,CARROLL,64.0
1944,HENRY,57.0
1944,JO DAVIESS,44.0
1944,LEE,56.0
1944,MERCER,55.0
1944,OGLE,58.0
1944,PUTNAM,57.0
1944,ROCK ISLAND,55.0
1944,STEPHENSON,62.0
1944,WHITESIDE,64.0
1944,WINNEBAGO,56.0
1944,EDWARDS,25.0
1944,FRANKLIN,21.0
1944,GALLATIN,37.0
1944,HAMILTON,23.0
1944,HARDIN,30.0
1944,JEFFERSON,23.0
1944,MASSAC,30.0
1944,POPE,24.0
1944,SALINE,32.0
1944,WABASH,27.0
1944,WAYNE,20.0
1944,WHITE,28.0
1944,ALEXANDER,30.0
1944,CLINTON,23.0
1944,JACKSON,32.0
1944,JOHNSON,27.0
1944,MONROE,46.0
1944,PERRY,22.0
1944,PULASKI,35.0
1944,RANDOLPH,36.0
1944,ST CLAIR,40.0
1944,UNION,33.0
1944,WASHINGTON,21.0
1944,WILLIAMSON,21.0
1944,ADAMS,45.0
1944,BROWN,45.0
1944,FULTON,49.0
1944,HANCOCK,50.0
1944,HENDERSON,55.0
1944,KNOX,53.0
1944,MCDONOUGH,55.0
1944,SCHUYLER,45.0
1944,WARREN,58.0
1944,BOND,26.0
1944,CALHOUN,48.0
1944,CASS,48.0
1944,CHRISTIAN,33.0
1944,GREENE,45.0
1944,JERSEY,49.0
1944,MACOUPIN,33.0
1944,MADISON,39.0
1944,MONTGOMERY,29.0
1944,MORGAN,42.0
1944,PIKE,45.0
1944,SANGAMON,26.0
1944,SCOTT,40.0
1943,DE WITT,54.0
1943,LOGAN,51.0
1943,MACON,50.0
1943,MARSHALL,54.0
1943,MASON,42.0
1943,MCLEAN,56.0
1943,MENARD,48.0
1943,PEORIA,50.0
1943,STARK,57.0
1943,TAZEWELL,52.0
1943,WOODFORD,58.0
1943,CHAMPAIGN,57.0
1943,FORD,51.0
1943,IROQUOIS,51.0
1943,KANKAKEE,50.0
1943,LIVINGSTON,49.0
1943,PIATT,57.0
1943,VERMILION,52.0
1943,CLARK,39.0
1943,CLAY,18.0
1943,COLES,49.0
1943,CRAWFORD,32.0
1943,CUMBERLAND,36.0
1943,DOUGLAS,58.0
1943,EDGAR,56.0
1943,EFFINGHAM,26.0
1943,FAYETTE,22.0
1943,JASPER,28.0
1943,LAWRENCE,24.0
1943,MARION,19.0
1943,MOULTRIE,46.0
1943,RICHLAND,19.0
1943,SHELBY,41.0
1943,BOONE,64.0
1943,COOK,51.0
1943,DE KALB,67.0
1943,DU PAGE,52.0
1943,GRUNDY,48.0
1943,KANE,62.0
1943,KENDALL,57.0
1943,LA SALLE,55.0
1943,LAKE,56.0
1943,MCHENRY,61.0
1943,WILL,50.0
1943,BUREAU,62.0
1943,CARROLL,62.0
1943,HENRY,60.0
1943,JO DAVIESS,63.0
1943,LEE,62.0
1943,MERCER,59.0
1943,OGLE,64.0
1943,PUTNAM,58.0
1943,ROCK ISLAND,61.0
1943,STEPHENSON,65.0
1943,WHITESIDE,64.0
1943,WINNEBAGO,63.0
1943,EDWARDS,27.0
1943,FRANKLIN,26.0
1943,GALLATIN,34.0
1943,HAMILTON,25.0
1943,HARDIN,25.0
1943,JEFFERSON,20.0
1943,MASSAC,35.0
1943,POPE,29.0
1943,SALINE,33.0
1943,WABASH,34.0
1943,WAYNE,22.0
1943,WHITE,27.0
1943,ALEXANDER,28.0
1943,CLINTON,30.0
1943,JACKSON,42.0
1943,JOHNSON,25.0
1943,MONROE,39.0
1943,PERRY,23.0
1943,PULASKI,31.0
1943,RANDOLPH,42.0
1943,ST CLAIR,43.0
1943,UNION,29.0
1943,WASHINGTON,22.0
1943,WILLIAMSON,25.0
1943,ADAMS,46.0
1943,BROWN,50.0
1943,FULTON,52.0
1943,HANCOCK,52.0
1943,HENDERSON,58.0
1943,KNOX,56.0
1943,MCDONOUGH,56.0
1943,SCHUYLER,48.0
1943,WARREN,58.0
1943,BOND,26.0
1943,CALHOUN,49.0
1943,CASS,53.0
1943,CHRISTIAN,47.0
1943,GREENE,47.0
1943,JERSEY,47.0
1943,MACOUPIN,40.0
1943,MADISON,34.0
1943,MONTGOMERY,33.0
1943,MORGAN,54.0
1943,PIKE,51.0
1943,SANGAMON,48.0
1943,SCOTT,52.0
1942,DE WITT,60.0
1942,LOGAN,61.0
1942,MACON,54.0
1942,MARSHALL,60.0
1942,MASON,47.0
1942,MCLEAN,58.0
1942,MENARD,56.0
1942,PEORIA,59.0
1942,STARK,58.0
1942,TAZEWELL,64.0
1942,WOODFORD,63.0
1942,CHAMPAIGN,60.0
1942,FORD,55.0
1942,IROQUOIS,55.0
1942,KANKAKEE,55.0
1942,LIVINGSTON,56.0
1942,PIATT,59.0
1942,VERMILION,56.0
1942,CLARK,38.0
1942,CLAY,24.0
1942,COLES,48.0
1942,CRAWFORD,42.0
1942,CUMBERLAND,23.0
1942,DOUGLAS,56.0
1942,EDGAR,56.0
1942,EFFINGHAM,28.0
1942,FAYETTE,27.0
1942,JASPER,32.0
1942,LAWRENCE,38.0
1942,MARION,22.0
1942,MOULTRIE,49.0
1942,RICHLAND,32.0
1942,SHELBY,42.0
1942,BOONE,56.0
1942,COOK,56.0
1942,DE KALB,68.0
1942,DU PAGE,58.0
1942,GRUNDY,57.0
1942,KANE,64.0
1942,KENDALL,62.0
1942,LA SALLE,64.0
1942,LAKE,50.0
1942,MCHENRY,57.0
1942,WILL,54.0
1942,BUREAU,66.0
1942,CARROLL,64.0
1942,HENRY,62.0
1942,JO DAVIESS,60.0
1942,LEE,66.0
1942,MERCER,62.0
1942,OGLE,63.0
1942,PUTNAM,69.0
1942,ROCK ISLAND,59.0
1942,STEPHENSON,66.0
1942,WHITESIDE,64.0
1942,WINNEBAGO,63.0
1942,EDWARDS,42.0
1942,FRANKLIN,32.0
1942,GALLATIN,45.0
1942,HAMILTON,33.0
1942,HARDIN,33.0
1942,JEFFERSON,27.0
1942,MASSAC,40.0
1942,POPE,35.0
1942,SALINE,41.0
1942,WABASH,49.0
1942,WAYNE,30.0
1942,WHITE,44.0
1942,ALEXANDER,42.0
1942,CLINTON,38.0
1942,JACKSON,42.0
1942,JOHNSON,29.0
1942,MONROE,48.0
1942,PERRY,27.0
1942,PULASKI,38.0
1942,RANDOLPH,47.0
1942,ST CLAIR,45.0
1942,UNION,39.0
1942,WASHINGTON,36.0
1942,WILLIAMSON,32.0
1942,ADAMS,51.0
1942,BROWN,44.0
1942,FULTON,57.0
1942,HANCOCK,58.0
1942,HENDERSON,57.0
1942,KNOX,60.0
1942,MCDONOUGH,63.0
1942,SCHUYLER,56.0
1942,WARREN,62.0
1942,BOND,37.0
1942,CALHOUN,47.0
1942,CASS,56.0
1942,CHRISTIAN,52.0
1942,GREENE,41.0
1942,JERSEY,40.0
1942,MACOUPIN,37.0
1942,MADISON,45.0
1942,MONTGOMERY,41.0
1942,MORGAN,58.0
1942,PIKE,47.0
1942,SANGAMON,55.0
1942,SCOTT,50.0
1941,DE WITT,63.0
1941,LOGAN,62.0
1941,MACON,59.0
1941,MARSHALL,59.0
1941,MASON,38.0
1941,MCLEAN,61.0
1941,MENARD,54.0
1941,PEORIA,57.0
1941,STARK,61.0
1941,TAZEWELL,60.0
1941,WOODFORD,64.0
1941,CHAMPAIGN,62.0
1941,FORD,59.0
1941,IROQUOIS,53.0
1941,KANKAKEE,52.0
1941,LIVINGSTON,57.0
1941,PIATT,66.0
1941,VERMILION,56.0
1941,CLARK,42.0
1941,CLAY,27.0
1941,COLES,57.0
1941,CRAWFORD,39.0
1941,CUMBERLAND,41.0
1941,DOUGLAS,61.0
1941,EDGAR,59.0
1941,EFFINGHAM,28.0
1941,FAYETTE,28.0
1941,JASPER,36.0
1941,LAWRENCE,37.0
1941,MARION,20.0
1941,MOULTRIE,58.0
1941,RICHLAND,29.0
1941,SHELBY,48.0
1941,BOONE,60.0
1941,COOK,55.0
1941,DE KALB,66.0
1941,DU PAGE,59.0
1941,GRUNDY,57.0
1941,KANE,68.0
1941,KENDALL,58.0
1941,LA SALLE,61.0
1941,LAKE,48.0
1941,MCHENRY,57.0
1941,WILL,51.0
1941,BUREAU,63.0
1941,CARROLL,63.0
1941,HENRY,58.0
1941,JO DAVIESS,54.0
1941,LEE,57.0
1941,MERCER,56.0
1941,OGLE,58.0
1941,PUTNAM,62.0
1941,ROCK ISLAND,54.0
1941,STEPHENSON,64.0
1941,WHITESIDE,62.0
1941,WINNEBAGO,59.0
1941,EDWARDS,37.0
1941,FRANKLIN,18.0
1941,GALLATIN,43.0
1941,HAMILTON,24.0
1941,HARDIN,34.0
1941,JEFFERSON,17.0
1941,MASSAC,32.0
1941,POPE,28.0
1941,SALINE,36.0
1941,WABASH,45.0
1941,WAYNE,25.0
1941,WHITE,34.0
1941,ALEXANDER,35.0
1941,CLINTON,29.0
1941,JACKSON,31.0
1941,JOHNSON,29.0
1941,MONROE,42.0
1941,PERRY,19.0
1941,PULASKI,33.0
1941,RANDOLPH,31.0
1941,ST CLAIR,40.0
1941,UNION,35.0
1941,WASHINGTON,19.0
1941,WILLIAMSON,22.0
1941,ADAMS,50.0
1941,BROWN,49.0
1941,FULTON,53.0
1941,HANCOCK,53.0
1941,HENDERSON,54.0
1941,KNOX,57.0
1941,MCDONOUGH,57.0
1941,SCHUYLER,49.0
1941,WARREN,60.0
1941,BOND,35.0
1941,CALHOUN,52.0
1941,CASS,56.0
1941,CHRISTIAN,60.0
1941,GREENE,57.0
1941,JERSEY,57.0
1941,MACOUPIN,49.0
1941,MADISON,42.0
1941,MONTGOMERY,46.0
1941,MORGAN,57.0
1941,PIKE,50.0
1941,SANGAMON,57.0
1941,SCOTT,55.0
1940,DE WITT,45.0
1940,LOGAN,46.0
1940,MACON,51.0
1940,MARSHALL,35.0
1940,MASON,33.0
1940,MCLEAN,40.0
1940,MENARD,47.0
1940,PEORIA,41.0
1940,STARK,52.0
1940,TAZEWELL,47.0
1940,WOODFORD,48.0
1940,CHAMPAIGN,48.0
1940,FORD,39.0
1940,IROQUOIS,41.0
1940,KANKAKEE,38.0
1940,LIVINGSTON,32.0
1940,PIATT,51.0
1940,VERMILION,41.0
1940,CLARK,34.0
1940,CLAY,18.0
1940,COLES,49.0
1940,CRAWFORD,28.0
1940,CUMBERLAND,37.0
1940,DOUGLAS,52.0
1940,EDGAR,48.0
1940,EFFINGHAM,30.0
1940,FAYETTE,30.0
1940,JASPER,32.0
1940,LAWRENCE,29.0
1940,MARION,20.0
1940,MOULTRIE,50.0
1940,RICHLAND,19.0
1940,SHELBY,43.0
1940,BOONE,54.0
1940,COOK,41.0
1940,DE KALB,56.0
1940,DU PAGE,46.0
1940,GRUNDY,37.0
1940,KANE,54.0
1940,KENDALL,45.0
1940,LA SALLE,46.0
1940,LAKE,46.0
1940,MCHENRY,52.0
1940,WILL,36.0
1940,BUREAU,52.0
1940,CARROLL,58.0
1940,HENRY,53.0
1940,JO DAVIESS,60.0
1940,LEE,47.0
1940,MERCER,53.0
1940,OGLE,59.0
1940,PUTNAM,47.0
1940,ROCK ISLAND,51.0
1940,STEPHENSON,60.0
1940,WHITESIDE,48.0
1940,WINNEBAGO,53.0
1940,EDWARDS,29.0
1940,FRANKLIN,18.0
1940,GALLATIN,34.0
1940,HAMILTON,22.0
1940,HARDIN,24.0
1940,JEFFERSON,18.0
1940,MASSAC,32.0
1940,POPE,25.0
1940,SALINE,28.0
1940,WABASH,36.0
1940,WAYNE,18.0
1940,WHITE,28.0
1940,ALEXANDER,33.0
1940,CLINTON,31.0
1940,JACKSON,36.0
1940,JOHNSON,31.0
1940,MONROE,41.0
1940,PERRY,23.0
1940,PULASKI,33.0
1940,RANDOLPH,38.0
1940,ST CLAIR,39.0
1940,UNION,34.0
1940,WASHINGTON,23.0
1940,WILLIAMSON,25.0
1940,ADAMS,39.0
1940,BROWN,37.0
1940,FULTON,46.0
1940,HANCOCK,52.0
1940,HENDERSON,55.0
1940,KNOX,43.0
1940,MCDONOUGH,53.0
1940,SCHUYLER,46.0
1940,WARREN,53.0
1940,BOND,30.0
1940,CALHOUN,45.0
1940,CASS,47.0
1940,CHRISTIAN,50.0
1940,GREENE,44.0
1940,JERSEY,44.0
1940,MACOUPIN,39.0
1940,MADISON,42.0
1940,MONTGOMERY,40.0
1940,MORGAN,46.0
1940,PIKE,36.0
1940,SANGAMON,46.0
1940,SCOTT,45.0
1939,DE WITT,55.0
1939,LOGAN,59.0
1939,MACON,55.0
1939,MARSHALL,56.0
1939,MASON,44.0
1939,MCLEAN,59.0
1939,MENARD,53.0
1939,PEORIA,53.0
1939,STARK,59.0
1939,TAZEWELL,57.0
1939,WOODFORD,61.0
1939,CHAMPAIGN,56.0
1939,FORD,53.0
1939,IROQUOIS,51.0
1939,KANKAKEE,48.0
1939,LIVINGSTON,55.0
1939,PIATT,60.0
1939,VERMILION,50.0
1939,CLARK,40.0
1939,CLAY,25.0
1939,COLES,52.0
1939,CRAWFORD,36.0
1939,CUMBERLAND,40.0
1939,DOUGLAS,54.0
1939,EDGAR,53.0
1939,EFFINGHAM,31.0
1939,FAYETTE,35.0
1939,JASPER,35.0
1939,LAWRENCE,32.0
1939,MARION,26.0
1939,MOULTRIE,57.0
1939,RICHLAND,25.0
1939,SHELBY,45.0
1939,BOONE,56.0
1939,COOK,40.0
1939,DE KALB,63.0
1939,DU PAGE,51.0
1939,GRUNDY,52.0
1939,KANE,59.0
1939,KENDALL,57.0
1939,LA SALLE,59.0
1939,LAKE,44.0
1939,MCHENRY,52.0
1939,WILL,47.0
1939,BUREAU,61.0
1939,CARROLL,60.0
1939,HENRY,60.0
1939,JO DAVIESS,57.0
1939,LEE,58.0
1939,MERCER,60.0
1939,OGLE,55.0
1939,PUTNAM,59.0
1939,ROCK ISLAND,58.0
1939,STEPHENSON,56.0
1939,WHITESIDE,60.0
1939,WINNEBAGO,52.0
1939,EDWARDS,31.0
1939,FRANKLIN,22.0
1939,GALLATIN,35.0
1939,HAMILTON,25.0
1939,HARDIN,29.0
1939,JEFFERSON,24.0
1939,MASSAC,33.0
1939,POPE,29.0
1939,SALINE,30.0
1939,WABASH,37.0
1939,WAYNE,26.0
1939,WHITE,35.0
1939,ALEXANDER,29.0
1939,CLINTON,38.0
1939,JACKSON,34.0
1939,JOHNSON,27.0
1939,MONROE,48.0
1939,PERRY,25.0
1939,PULASKI,27.0
1939,RANDOLPH,38.0
1939,ST CLAIR,47.0
1939,UNION,32.0
1939,WASHINGTON,33.0
1939,WILLIAMSON,21.0
1939,ADAMS,46.0
1939,BROWN,47.0
1939,FULTON,53.0
1939,HANCOCK,49.0
1939,HENDERSON,56.0
1939,KNOX,58.0
1939,MCDONOUGH,59.0
1939,SCHUYLER,50.0
1939,WARREN,63.0
1939,BOND,37.0
1939,CALHOUN,53.0
1939,CASS,54.0
1939,CHRISTIAN,51.0
1939,GREENE,54.0
1939,JERSEY,49.0
1939,MACOUPIN,46.0
1939,MADISON,43.0
1939,MONTGOMERY,44.0
1939,MORGAN,54.0
1939,PIKE,51.0
1939,SANGAMON,52.0
1939,SCOTT,56.0
1938,DE WITT,46.0
1938,LOGAN,46.0
1938,MACON,48.0
1938,MARSHALL,48.0
1938,MASON,32.0
1938,MCLEAN,49.0
1938,MENARD,41.0
1938,PEORIA,50.0
1938,STARK,53.0
1938,TAZEWELL,47.0
1938,WOODFORD,53.0
1938,CHAMPAIGN,48.0
1938,FORD,46.0
1938,IROQUOIS,43.0
1938,KANKAKEE,45.0
1938,LIVINGSTON,46.0
1938,PIATT,52.0
1938,VERMILION,46.0
1938,CLARK,37.0
1938,CLAY,32.0
1938,COLES,43.0
1938,CRAWFORD,32.0
1938,CUMBERLAND,33.0
1938,DOUGLAS,43.0
1938,EDGAR,44.0
1938,EFFINGHAM,31.0
1938,FAYETTE,30.0
1938,JASPER,32.0
1938,LAWRENCE,33.0
1938,MARION,32.0
1938,MOULTRIE,45.0
1938,RICHLAND,31.0
1938,SHELBY,41.0
1938,BOONE,45.0
1938,COOK,47.0
1938,DE KALB,51.0
1938,DU PAGE,47.0
1938,GRUNDY,44.0
1938,KANE,51.0
1938,KENDALL,46.0
1938,LA SALLE,48.0
1938,LAKE,41.0
1938,MCHENRY,45.0
1938,WILL,48.0
1938,BUREAU,49.0
1938,CARROLL,49.0
1938,HENRY,51.0
1938,JO DAVIESS,46.0
1938,LEE,47.0
1938,MERCER,48.0
1938,OGLE,50.0
1938,PUTNAM,53.0
1938,ROCK ISLAND,49.0
1938,STEPHENSON,51.0
1938,WHITESIDE,51.0
1938,WINNEBAGO,47.0
1938,EDWARDS,34.0
1938,FRANKLIN,25.0
1938,GALLATIN,38.0
1938,HAMILTON,27.0
1938,HARDIN,29.0
1938,JEFFERSON,23.0
1938,MASSAC,35.0
1938,POPE,27.0
1938,SALINE,34.0
1938,WABASH,37.0
1938,WAYNE,32.0
1938,WHITE,32.0
1938,ALEXANDER,32.0
1938,CLINTON,33.0
1938,JACKSON,32.0
1938,JOHNSON,29.0
1938,MONROE,36.0
1938,PERRY,21.0
1938,PULASKI,32.0
1938,RANDOLPH,31.0
1938,ST CLAIR,38.0
1938,UNION,33.0
1938,WASHINGTON,24.0
1938,WILLIAMSON,29.0
1938,ADAMS,40.0
1938,BROWN,34.0
1938,FULTON,46.0
1938,HANCOCK,44.0
1938,HENDERSON,46.0
1938,KNOX,51.0
1938,MCDONOUGH,45.0
1938,SCHUYLER,41.0
1938,WARREN,52.0
1938,BOND,30.0
1938,CALHOUN,48.0
1938,CASS,41.0
1938,CHRISTIAN,42.0
1938,GREENE,44.0
1938,JERSEY,44.0
1938,MACOUPIN,39.0
1938,MADISON,38.0
1938,MONTGOMERY,39.0
1938,MORGAN,44.0
1938,PIKE,45.0
1938,SANGAMON,44.0
1938,SCOTT,45.0
1937,DE WITT,54.0
1937,LOGAN,56.0
1937,MACON,56.0
1937,MARSHALL,55.0
1937,MASON,43.0
1937,MCLEAN,55.0
1937,MENARD,50.0
1937,PEORIA,55.0
1937,STARK,58.0
1937,TAZEWELL,55.0
1937,WOODFORD,58.0
1937,CHAMPAIGN,53.0
1937,FORD,51.0
1937,IROQUOIS,53.0
1937,KANKAKEE,47.0
1937,LIVINGSTON,51.0
1937,PIATT,56.0
1937,VERMILION,47.0
1937,CLARK,35.0
1937,CLAY,21.0
1937,COLES,50.0
1937,CRAWFORD,38.0
1937,CUMBERLAND,33.0
1937,DOUGLAS,50.0
1937,EDGAR,53.0
1937,EFFINGHAM,30.0
1937,FAYETTE,30.0
1937,JASPER,30.0
1937,LAWRENCE,37.0
1937,MARION,22.0
1937,MOULTRIE,50.0
1937,RICHLAND,29.0
1937,SHELBY,42.0
1937,BOONE,38.0
1937,COOK,39.0
1937,DE KALB,54.0
1937,DU PAGE,40.0
1937,GRUNDY,48.0
1937,KANE,53.0
1937,KENDALL,51.0
1937,LA SALLE,53.0
1937,LAKE,41.0
1937,MCHENRY,41.0
1937,WILL,41.0
1937,BUREAU,59.0
1937,CARROLL,46.0
1937,HENRY,61.0
1937,JO DAVIESS,43.0
1937,LEE,49.0
1937,MERCER,54.0
1937,OGLE,47.0
1937,PUTNAM,61.0
1937,ROCK ISLAND,55.0
1937,STEPHENSON,43.0
1937,WHITESIDE,51.0
1937,WINNEBAGO,44.0
1937,EDWARDS,38.0
1937,FRANKLIN,23.0
1937,GALLATIN,39.0
1937,HAMILTON,25.0
1937,HARDIN,26.0
1937,JEFFERSON,23.0
1937,MASSAC,33.0
1937,POPE,24.0
1937,SALINE,33.0
1937,WABASH,40.0
1937,WAYNE,20.0
1937,WHITE,31.0
1937,ALEXANDER,33.0
1937,CLINTON,39.0
1937,JACKSON,27.0
1937,JOHNSON,19.0
1937,MONROE,39.0
1937,PERRY,25.0
1937,PULASKI,28.0
1937,RANDOLPH,35.0
1937,ST CLAIR,40.0
1937,UNION,28.0
1937,WASHINGTON,24.0
1937,WILLIAMSON,22.0
1937,ADAMS,50.0
1937,BROWN,44.0
1937,FULTON,54.0
1937,HANCOCK,58.0
1937,HENDERSON,57.0
1937,KNOX,57.0
1937,MCDONOUGH,61.0
1937,SCHUYLER,58.0
1937,WARREN,61.0
1937,BOND,30.0
1937,CALHOUN,40.0
1937,CASS,51.0
1937,CHRISTIAN,50.0
1937,GREENE,46.0
1937,JERSEY,40.0
1937,MACOUPIN,39.0
1937,MADISON,39.0
1937,MONTGOMERY,42.0
1937,MORGAN,54.0
1937,PIKE,47.0
1937,SANGAMON,53.0
1937,SCOTT,53.0
1936,DE WITT,26.0
1936,LOGAN,20.0
1936,MACON,18.0
1936,MARSHALL,27.0
1936,MASON,13.0
1936,MCLEAN,33.0
1936,MENARD,17.0
1936,PEORIA,25.0
1936,STARK,20.0
1936,TAZEWELL,29.0
1936,WOODFORD,28.0
1936,CHAMPAIGN,28.0
1936,FORD,27.0
1936,IROQUOIS,28.0
1936,KANKAKEE,23.0
1936,LIVINGSTON,29.0
1936,PIATT,25.0
1936,VERMILION,26.0
1936,CLARK,26.0
1936,CLAY,9.0
1936,COLES,25.0
1936,CRAWFORD,25.0
1936,CUMBERLAND,18.0
1936,DOUGLAS,28.0
1936,EDGAR,30.0
1936,EFFINGHAM,18.0
1936,FAYETTE,7.0
1936,JASPER,15.0
1936,LAWRENCE,20.0
1936,MARION,6.0
1936,MOULTRIE,18.0
1936,RICHLAND,10.0
1936,SHELBY,17.0
1936,BOONE,29.0
1936,COOK,28.0
1936,DE KALB,39.0
1936,DU PAGE,26.0
1936,GRUNDY,30.0
1936,KANE,36.0
1936,KENDALL,27.0
1936,LA SALLE,36.0
1936,LAKE,25.0
1936,MCHENRY,30.0
1936,WILL,23.0
1936,BUREAU,37.0
1936,CARROLL,43.0
1936,HENRY,29.0
1936,JO DAVIESS,39.0
1936,LEE,38.0
1936,MERCER,27.0
1936,OGLE,37.0
1936,PUTNAM,37.0
1936,ROCK ISLAND,31.0
1936,STEPHENSON,41.0
1936,WHITESIDE,36.0
1936,WINNEBAGO,36.0
1936,EDWARDS,11.0
1936,FRANKLIN,8.0
1936,GALLATIN,14.0
1936,HAMILTON,9.0
1936,HARDIN,9.0
1936,JEFFERSON,9.0
1936,MASSAC,19.0
1936,POPE,11.0
1936,SALINE,13.0
1936,WABASH,21.0
1936,WAYNE,8.0
1936,WHITE,11.0
1936,ALEXANDER,19.0
1936,CLINTON,10.0
1936,JACKSON,16.0
1936,JOHNSON,10.0
1936,MONROE,13.0
1936,PERRY,10.0
1936,PULASKI,19.0
1936,RANDOLPH,12.0
1936,ST CLAIR,16.0
1936,UNION,18.0
1936,WASHINGTON,7.0
1936,WILLIAMSON,10.0
1936,ADAMS,12.0
1936,BROWN,10.0
1936,FULTON,18.0
1936,HANCOCK,14.0
1936,HENDERSON,26.0
1936,KNOX,26.0
1936,MCDONOUGH,16.0
1936,SCHUYLER,17.0
1936,WARREN,26.0
1936,BOND,7.0
1936,CALHOUN,17.0
1936,CASS,17.0
1936,CHRISTIAN,13.0
1936,GREENE,16.0
1936,JERSEY,13.0
1936,MACOUPIN,13.0
1936,MADISON,14.0
1936,MONTGOMERY,14.0
1936,MORGAN,17.0
1936,PIKE,12.0
1936,SANGAMON,18.0
1936,SCOTT,18.0
1935,DE WITT,41.0
1935,LOGAN,40.0
1935,MACON,41.0
1935,MARSHALL,42.0
1935,MASON,31.0
1935,MCLEAN,45.0
1935,MENARD,35.0
1935,PEORIA,42.0
1935,STARK,42.0
1935,TAZEWELL,41.0
1935,WOODFORD,48.0
1935,CHAMPAIGN,44.0
1935,FORD,44.0
1935,IROQUOIS,45.0
1935,KANKAKEE,40.0
1935,LIVINGSTON,46.0
1935,PIATT,41.0
1935,VERMILION,40.0
1935,CLARK,33.0
1935,CLAY,22.0
1935,COLES,35.0
1935,CRAWFORD,34.0
1935,CUMBERLAND,22.0
1935,DOUGLAS,41.0
1935,EDGAR,44.0
1935,EFFINGHAM,20.0
1935,FAYETTE,20.0
1935,JASPER,19.0
1935,LAWRENCE,26.0
1935,MARION,20.0
1935,MOULTRIE,37.0
1935,RICHLAND,21.0
1935,SHELBY,32.0
1935,BOONE,37.0
1935,COOK,44.0
1935,DE KALB,50.0
1935,DU PAGE,43.0
1935,GRUNDY,46.0
1935,KANE,49.0
1935,KENDALL,47.0
1935,LA SALLE,50.0
1935,LAKE,36.0
1935,MCHENRY,38.0
1935,WILL,46.0
1935,BUREAU,46.0
1935,CARROLL,41.0
1935,HENRY,46.0
1935,JO DAVIESS,40.0
1935,LEE,45.0
1935,MERCER,40.0
1935,OGLE,41.0
1935,PUTNAM,51.0
1935,ROCK ISLAND,42.0
1935,STEPHENSON,39.0
1935,WHITESIDE,45.0
1935,WINNEBAGO,40.0
1935,EDWARDS,25.0
1935,FRANKLIN,22.0
1935,GALLATIN,24.0
1935,HAMILTON,21.0
1935,HARDIN,20.0
1935,JEFFERSON,22.0
1935,MASSAC,25.0
1935,POPE,18.0
1935,SALINE,23.0
1935,WABASH,28.0
1935,WAYNE,18.0
1935,WHITE,22.0
1935,ALEXANDER,25.0
1935,CLINTON,32.0
1935,JACKSON,27.0
1935,JOHNSON,22.0
1935,MONROE,36.0
1935,PERRY,22.0
1935,PULASKI,26.0
1935,RANDOLPH,33.0
1935,ST CLAIR,35.0
1935,UNION,22.0
1935,WASHINGTON,26.0
1935,WILLIAMSON,20.0
1935,ADAMS,30.0
1935,BROWN,27.0
1935,FULTON,35.0
1935,HANCOCK,34.0
1935,HENDERSON,42.0
1935,KNOX,40.0
1935,MCDONOUGH,34.0
1935,SCHUYLER,27.0
1935,WARREN,42.0
1935,BOND,24.0
1935,CALHOUN,38.0
1935,CASS,32.0
1935,CHRISTIAN,38.0
1935,GREENE,33.0
1935,JERSEY,34.0
1935,MACOUPIN,28.0
1935,MADISON,33.0
1935,MONTGOMERY,34.0
1935,MORGAN,29.0
1935,PIKE,33.0
1935,SANGAMON,36.0
1935,SCOTT,32.0
1934,DE WITT,29.0
1934,LOGAN,35.0
1934,MACON,27.0
1934,MARSHALL,22.0
1934,MASON,17.0
1934,MCLEAN,33.0
1934,MENARD,24.0
1934,PEORIA,27.0
1934,STARK,26.0
1934,TAZEWELL,31.0
1934,WOODFORD,30.0
1934,CHAMPAIGN,25.0
1934,FORD,23.0
1934,IROQUOIS,19.0
1934,KANKAKEE,10.0
1934,LIVINGSTON,19.0
1934,PIATT,25.0
1934,VERMILION,20.0
1934,CLARK,31.0
1934,CLAY,21.0
1934,COLES,26.0
1934,CRAWFORD,32.0
1934,CUMBERLAND,29.0
1934,DOUGLAS,26.0
1934,EDGAR,30.0
1934,EFFINGHAM,23.0
1934,FAYETTE,19.0
1934,JASPER,26.0
1934,LAWRENCE,33.0
1934,MARION,12.0
1934,MOULTRIE,25.0
1934,RICHLAND,24.0
1934,SHELBY,25.0
1934,BOONE,22.0
1934,COOK,13.0
1934,DE KALB,25.0
1934,DU PAGE,19.0
1934,GRUNDY,13.0
1934,KANE,27.0
1934,KENDALL,13.0
1934,LA SALLE,14.0
1934,LAKE,15.0
1934,MCHENRY,19.0
1934,WILL,10.0
1934,BUREAU,26.0
1934,CARROLL,34.0
1934,HENRY,33.0
1934,JO DAVIESS,36.0
1934,LEE,30.0
1934,MERCER,29.0
1934,OGLE,33.0
1934,PUTNAM,22.0
1934,ROCK ISLAND,30.0
1934,STEPHENSON,34.0
1934,WHITESIDE,37.0
1934,WINNEBAGO,31.0
1934,EDWARDS,34.0
1934,FRANKLIN,13.0
1934,GALLATIN,32.0
1934,HAMILTON,22.0
1934,HARDIN,24.0
1934,JEFFERSON,14.0
